tensor_path,clip_id,source,piece,condition,seg_index,shape,dtype,sr,ok,split_mode,doppler_sign,speed_pct,snr_db
Decommissioned__8/Decommissioned__8__gallery__clean__seg15.npy,Decommissioned__8,Decommissioned,gallery,clean,15,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__gallery__clean__seg16.npy,Decommissioned__8,Decommissioned,gallery,clean,16,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__gallery__clean__seg17.npy,Decommissioned__8,Decommissioned,gallery,clean,17,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg00.npy,Decommissioned__8,Decommissioned,query,clean,0,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg01.npy,Decommissioned__8,Decommissioned,query,clean,1,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg02.npy,Decommissioned__8,Decommissioned,query,clean,2,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg03.npy,Decommissioned__8,Decommissioned,query,clean,3,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg04.npy,Decommissioned__8,Decommissioned,query,clean,4,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg05.npy,Decommissioned__8,Decommissioned,query,clean,5,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg06.npy,Decommissioned__8,Decommissioned,query,clean,6,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg07.npy,Decommissioned__8,Decommissioned,query,clean,7,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg08.npy,Decommissioned__8,Decommissioned,query,clean,8,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg09.npy,Decommissioned__8,Decommissioned,query,clean,9,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg10.npy,Decommissioned__8,Decommissioned,query,clean,10,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg11.npy,Decommissioned__8,Decommissioned,query,clean,11,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg12.npy,Decommissioned__8,Decommissioned,query,clean,12,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg13.npy,Decommissioned__8,Decommissioned,query,clean,13,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg14.npy,Decommissioned__8,Decommissioned,query,clean,14,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg15.npy,Decommissioned__8,Decommissioned,query,clean,15,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg16.npy,Decommissioned__8,Decommissioned,query,clean,16,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__clean__seg17.npy,Decommissioned__8,Decommissioned,query,clean,17,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg00.npy,Decommissioned__8,Decommissioned,query,noise,0,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg01.npy,Decommissioned__8,Decommissioned,query,noise,1,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg02.npy,Decommissioned__8,Decommissioned,query,noise,2,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg03.npy,Decommissioned__8,Decommissioned,query,noise,3,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg04.npy,Decommissioned__8,Decommissioned,query,noise,4,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg05.npy,Decommissioned__8,Decommissioned,query,noise,5,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg06.npy,Decommissioned__8,Decommissioned,query,noise,6,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg07.npy,Decommissioned__8,Decommissioned,query,noise,7,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg08.npy,Decommissioned__8,Decommissioned,query,noise,8,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg09.npy,Decommissioned__8,Decommissioned,query,noise,9,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg10.npy,Decommissioned__8,Decommissioned,query,noise,10,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg11.npy,Decommissioned__8,Decommissioned,query,noise,11,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg12.npy,Decommissioned__8,Decommissioned,query,noise,12,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg13.npy,Decommissioned__8,Decommissioned,query,noise,13,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg14.npy,Decommissioned__8,Decommissioned,query,noise,14,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg15.npy,Decommissioned__8,Decommissioned,query,noise,15,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg16.npy,Decommissioned__8,Decommissioned,query,noise,16,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__noise__seg17.npy,Decommissioned__8,Decommissioned,query,noise,17,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg00.npy,Decommissioned__8,Decommissioned,query,speed,0,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg01.npy,Decommissioned__8,Decommissioned,query,speed,1,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg02.npy,Decommissioned__8,Decommissioned,query,speed,2,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg03.npy,Decommissioned__8,Decommissioned,query,speed,3,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg04.npy,Decommissioned__8,Decommissioned,query,speed,4,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg05.npy,Decommissioned__8,Decommissioned,query,speed,5,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg06.npy,Decommissioned__8,Decommissioned,query,speed,6,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg07.npy,Decommissioned__8,Decommissioned,query,speed,7,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg08.npy,Decommissioned__8,Decommissioned,query,speed,8,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg09.npy,Decommissioned__8,Decommissioned,query,speed,9,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg10.npy,Decommissioned__8,Decommissioned,query,speed,10,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg11.npy,Decommissioned__8,Decommissioned,query,speed,11,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg12.npy,Decommissioned__8,Decommissioned,query,speed,12,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg13.npy,Decommissioned__8,Decommissioned,query,speed,13,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg14.npy,Decommissioned__8,Decommissioned,query,speed,14,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg15.npy,Decommissioned__8,Decommissioned,query,speed,15,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed__seg16.npy,Decommissioned__8,Decommissioned,query,speed,16,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg00.npy,Decommissioned__8,Decommissioned,query,speed_noise,0,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg01.npy,Decommissioned__8,Decommissioned,query,speed_noise,1,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg02.npy,Decommissioned__8,Decommissioned,query,speed_noise,2,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg03.npy,Decommissioned__8,Decommissioned,query,speed_noise,3,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg04.npy,Decommissioned__8,Decommissioned,query,speed_noise,4,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg05.npy,Decommissioned__8,Decommissioned,query,speed_noise,5,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg06.npy,Decommissioned__8,Decommissioned,query,speed_noise,6,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg07.npy,Decommissioned__8,Decommissioned,query,speed_noise,7,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg08.npy,Decommissioned__8,Decommissioned,query,speed_noise,8,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg09.npy,Decommissioned__8,Decommissioned,query,speed_noise,9,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg10.npy,Decommissioned__8,Decommissioned,query,speed_noise,10,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg11.npy,Decommissioned__8,Decommissioned,query,speed_noise,11,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg12.npy,Decommissioned__8,Decommissioned,query,speed_noise,12,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg13.npy,Decommissioned__8,Decommissioned,query,speed_noise,13,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg14.npy,Decommissioned__8,Decommissioned,query,speed_noise,14,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg15.npy,Decommissioned__8,Decommissioned,query,speed_noise,15,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__8/Decommissioned__8__query__speed_noise__seg16.npy,Decommissioned__8,Decommissioned,query,speed_noise,16,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg00.npy,Decommissioned__9,Decommissioned,gallery,clean,0,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg01.npy,Decommissioned__9,Decommissioned,gallery,clean,1,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg02.npy,Decommissioned__9,Decommissioned,gallery,clean,2,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg03.npy,Decommissioned__9,Decommissioned,gallery,clean,3,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg04.npy,Decommissioned__9,Decommissioned,gallery,clean,4,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg05.npy,Decommissioned__9,Decommissioned,gallery,clean,5,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg06.npy,Decommissioned__9,Decommissioned,gallery,clean,6,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg07.npy,Decommissioned__9,Decommissioned,gallery,clean,7,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg08.npy,Decommissioned__9,Decommissioned,gallery,clean,8,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg09.npy,Decommissioned__9,Decommissioned,gallery,clean,9,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg10.npy,Decommissioned__9,Decommissioned,gallery,clean,10,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg11.npy,Decommissioned__9,Decommissioned,gallery,clean,11,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__gallery__clean__seg12.npy,Decommissioned__9,Decommissioned,gallery,clean,12,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg00.npy,Decommissioned__9,Decommissioned,query,clean,0,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg01.npy,Decommissioned__9,Decommissioned,query,clean,1,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg02.npy,Decommissioned__9,Decommissioned,query,clean,2,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg03.npy,Decommissioned__9,Decommissioned,query,clean,3,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg04.npy,Decommissioned__9,Decommissioned,query,clean,4,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg05.npy,Decommissioned__9,Decommissioned,query,clean,5,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg06.npy,Decommissioned__9,Decommissioned,query,clean,6,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg07.npy,Decommissioned__9,Decommissioned,query,clean,7,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg08.npy,Decommissioned__9,Decommissioned,query,clean,8,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg09.npy,Decommissioned__9,Decommissioned,query,clean,9,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg10.npy,Decommissioned__9,Decommissioned,query,clean,10,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg11.npy,Decommissioned__9,Decommissioned,query,clean,11,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__clean__seg12.npy,Decommissioned__9,Decommissioned,query,clean,12,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg00.npy,Decommissioned__9,Decommissioned,query,noise,0,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg01.npy,Decommissioned__9,Decommissioned,query,noise,1,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg02.npy,Decommissioned__9,Decommissioned,query,noise,2,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg03.npy,Decommissioned__9,Decommissioned,query,noise,3,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg04.npy,Decommissioned__9,Decommissioned,query,noise,4,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg05.npy,Decommissioned__9,Decommissioned,query,noise,5,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg06.npy,Decommissioned__9,Decommissioned,query,noise,6,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg07.npy,Decommissioned__9,Decommissioned,query,noise,7,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg08.npy,Decommissioned__9,Decommissioned,query,noise,8,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg09.npy,Decommissioned__9,Decommissioned,query,noise,9,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg10.npy,Decommissioned__9,Decommissioned,query,noise,10,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg11.npy,Decommissioned__9,Decommissioned,query,noise,11,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__noise__seg12.npy,Decommissioned__9,Decommissioned,query,noise,12,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg00.npy,Decommissioned__9,Decommissioned,query,speed,0,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg01.npy,Decommissioned__9,Decommissioned,query,speed,1,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg02.npy,Decommissioned__9,Decommissioned,query,speed,2,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg03.npy,Decommissioned__9,Decommissioned,query,speed,3,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg04.npy,Decommissioned__9,Decommissioned,query,speed,4,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg05.npy,Decommissioned__9,Decommissioned,query,speed,5,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg06.npy,Decommissioned__9,Decommissioned,query,speed,6,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg07.npy,Decommissioned__9,Decommissioned,query,speed,7,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg08.npy,Decommissioned__9,Decommissioned,query,speed,8,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg09.npy,Decommissioned__9,Decommissioned,query,speed,9,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg10.npy,Decommissioned__9,Decommissioned,query,speed,10,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg11.npy,Decommissioned__9,Decommissioned,query,speed,11,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg12.npy,Decommissioned__9,Decommissioned,query,speed,12,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed__seg13.npy,Decommissioned__9,Decommissioned,query,speed,13,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed_noise__seg00.npy,Decommissioned__9,Decommissioned,query,speed_noise,0,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed_noise__seg01.npy,Decommissioned__9,Decommissioned,query,speed_noise,1,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed_noise__seg02.npy,Decommissioned__9,Decommissioned,query,speed_noise,2,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed_noise__seg03.npy,Decommissioned__9,Decommissioned,query,speed_noise,3,"(1, 1, 40000)",float32,8000,1,,,,
Decommissioned__9/Decommissioned__9__query__speed_noise__seg04.npy,Decommissioned__9,Decommissioned,query,speed_noise,4,"(1, 1, 40000)",float32,8000,1,,,,
